floornum,replytime,user,content,liang
1406楼,2018-04-23 11:50,老汉生发水,呵呵 那些说兰斯有意思的？真的长见识了，还可以这样涨粉。。发自虎扑iPhone客户端,0
1407楼,2018-04-23 11:50,我乃八贤王,引用178楼 @iameasy81 发表的:确实厉害，但是，都没人往篮下跑，要是没进呢？发自虎扑Android客户端,0
1408楼,2018-04-23 11:50,克城国王,卫平布莱恩特掌控了话语权发自手机虎扑 m.hupu.com,0
1409楼,2018-04-23 11:51,那夜我含住,哎，还是逃过一劫，逃过一劫。。发自虎扑Android客户端,0
1410楼,2018-04-23 11:51,asun-小小鹿,引用10楼 @gaojue 发表的:什么是真正的投手，即使第一节4中0，机会出来依然毫不手软，下半场5中4的三分，这场比赛首功詹姆斯，次功科沃尔奥拉迪波这一场太迷了，最后无数个急停跳投只命中了一个，即使最后命中一个三分也无关大局，各位反苦练代表可以准备开会了奥迪开会是不可能的啦！去年还是没作用的，今年季后赛享受双人包夹了，那可是巨星待遇阿！发自虎扑Android客户端,2
1411楼,2018-04-23 11:51,好好好ii,科沃尔最后几个三分真是要了命发自虎扑Android客户端,0
1412楼,2018-04-23 11:51,你买泡面干什么呀,印第安纳捕猩者队发自虎扑iPhone客户端,0
1413楼,2018-04-23 11:52,公正的说两句,这场比赛看的憋火，哨子偏骑士太多，商业联盟可能更多考虑的利益吧，他们不想让步行者淘汰骑士发自虎扑Android客户端,0
1414楼,2018-04-23 11:52,AstrayC,这场还是熟悉的走势，但步行者不能指望每次都能抓住机会，骑士毕竟有老詹，其他人也不会永远不开……这场骑士输不起，如果步行者再赢，估计骑士心态就崩了，而现在骑士夺回主场优势，压力又来到了步行者。下场天王山，步行者不能继续先挖坑了，骑士是个谜，不做推测。,0
1416楼,2018-04-23 11:52,pretendhaha,发自虎扑Android客户端,0
1417楼,2018-04-23 11:52,webbers,兰斯属于场上见到詹姆斯就像打鸡血那种~,0
1418楼,2018-04-23 11:52,俺们家老吴,骑士逆转步行者？？？打扰了……难道不是差点被逆转吗发自虎扑iPhone客户端,0
1419楼,2018-04-23 11:53,wadeDsky,66666666 今天所有比赛都是落后球队追回一场，无一例外，精彩的季后赛！！！发自虎扑iPhone客户端,0
1420楼,2018-04-23 11:53,专注装逼三十年,泰伦卢水平真不行啊，乐福快爆发吧，正常也行啊，师弟明显的恶犯，勒布朗又打45分钟了唉 这才第一轮发自虎扑iPhone客户端,0
1421楼,2018-04-23 11:53,雙子心,骑士的战术只有一个就是把球给詹姆斯发自虎扑Android客户端,0
1422楼,2018-04-23 11:53,德鲁ikyrie,发自虎扑Android客户端,0
1423楼,2018-04-23 11:53,拉风的包谷,艹尼玛 泰伦卢 第三节打的人什么玩意 也不换人 发自虎扑iPhone客户端,0
1424楼,2018-04-23 11:54,三分投开无敌詹,引用178楼 @iameasy81 发表的:看到乐福挡完后反应有点慢发自虎扑Android客户端,0
1425楼,2018-04-23 11:54,詹邦邦,引用111楼 @鹏鹏324 发表的:科沃尔：你们这是自寻死路.jpg我懂你的JPG 发自虎扑iPhone客户端,0
1426楼,2018-04-23 11:54,袁神父,引用591楼 @湖人111111 发表的:怎么不要脸了，都是规则内的，那你也可以说造犯规的不要脸！怎么就要脸了？没点体育精神发自虎扑Android客户端,0
1427楼,2018-04-23 11:54,苑宝哟,引用21楼 @我偏要勉强 发表的:卢指导：这场46分钟，詹姆斯相信自己，天空才是你的极限，下一场你还能打48分钟兄弟虽然你的数据有错(44分钟)，但还是要赞你，因为你说的一点毛病没有发自虎扑Android客户端,0
1428楼,2018-04-23 11:55,4everAJFive,终于能喊一句窝科威武了发自虎扑iPhone客户端,0
1429楼,2018-04-23 11:55,刑法摸拜人,骑士怎么是全员健康呢。hill没上发自手机虎扑 m.hupu.com,0
1430楼,2018-04-23 11:55,32623688,步行者最后一次拿下萨博尼斯和史蒂芬森，直接崩盘。。。不理解为何这么做。,0
1431楼,2018-04-23 11:55,dsnplay,牛逼  詹姆斯46分钟 鲈鱼真厉害发自虎扑iPhone客户端,0
1432楼,2018-04-23 11:55,rainmanhao, 引用内容由于违规已被删除下场再用这种柔道动作的话。估计帕金斯该上场了。一个挡拆就够了。两人都会下场,6
1433楼,2018-04-23 11:56,百事可乐9,流言致敬科沃尔！！！！万分感谢！还有jr的神仙球，好牛逼！！发自虎扑Android客户端,0
1434楼,2018-04-23 11:56,詹姆斯的鞦韆,输球难受  赢球也难受。。。发自虎扑Android客户端,0
1435楼,2018-04-23 11:57,超巨007,唉，乐福啊！老詹这样打别说夺冠了，打进第二轮怕都得累吐血了。发自虎扑Android客户端,1
1436楼,2018-04-23 11:57,学渣流川枫,泰伦卢找到了制胜法宝：詹姆斯定律，上场时间越长胜算越大发自虎扑iPhone客户端,0
1437楼,2018-04-23 11:57,EdeKenwey,引用7楼 @零自然v 发表的:泰伦卢：不要把詹姆斯换下场，一轮游后他有的是时间休息。 话说15年绝地七武士的时候，上场时间也大概如此吧。唉有一场詹姆斯打了47分半钟。，发自虎扑Android客户端,0
1438楼,2018-04-23 11:57,宁波城管大队长,引用542楼 @十连总决勒布朗 发表的:骚么？肘子架脖子，搂着人后颈倒地要争球这种动作跟骚有什么关系？脏还差不多。联盟裁判是不是有意打压詹姆斯或者詹姆斯的球队 这种恶犯他妈的还不吹？发自虎扑iPhone客户端,9
1439楼,2018-04-23 11:57,Deeplove深爱,骑士领先跟没有一样，落后却永远追不上。发自虎扑iPhone客户端,0
1440楼,2018-04-23 11:57,竹节2017,引用133楼 @骑士詹欧乐 发表的:泰伦卢命真的硬稀有素材。发自虎扑Android客户端,0
1441楼,2018-04-23 11:57,勒布朗3时代,步行者七人上双力擒～～等等～～发自手机虎扑 m.hupu.com,0
1442楼,2018-04-23 11:57,Kyrie34,骑士怎么又是全员健康？希尔不是受伤了吗发自虎扑iPhone客户端,0
1443楼,2018-04-23 11:57,袁神父,引用755楼 @深圳小司马 发表的:防守积极就不要脸了？那叫积极防守？那叫挑事发自虎扑Android客户端,0
1444楼,2018-04-23 11:58,无敌大虫,詹:  你TM太能撸了！卢:   身体好，没事！詹:   你倒是撸你自己的啊！卢:    我早就没卵用了！发自手机虎扑 m.hupu.com,0
1445楼,2018-04-23 11:58,杜蘭牛寺,八年了，希望步行者可以抗詹成功发自虎扑Android客户端,0
1446楼,2018-04-23 11:58,袁神父,引用905楼 @1239537562 发表的:相比君临天下如何那你骂柯凡去吧发自虎扑Android客户端,0
1447楼,2018-04-23 11:58,你们的皇帝来了,估计老詹下场要打48分钟了发自虎扑Android客户端,1
1448楼,2018-04-23 11:58,都别bb了看球,引用1412楼 @你买泡面干什么呀 发表的:印第安纳捕猩者队给大家变一个孤苦伶仃的儿童出来简称：发自虎扑iPhone客户端,0
1449楼,2018-04-23 11:58,百事可乐9,引用6楼 @割双眼皮 发表的:以为又是上场G3半场被翻盘的剧本，奈何最后科詹联手毁天灭地，终结了比赛。。科沃尔，我好想当面去跟你说声谢谢，跟jr说:今天那个球你真牛逼！！发自虎扑Android客户端,1
1450楼,2018-04-23 11:59,好阿游,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。卢：我的底牌想看也没那么容易，你不知道下一场会是多少分钟发自手机虎扑 m.hupu.com,0
1451楼,2018-04-23 11:59,月光南屿,步行者赢球防守战术，包夹詹姆斯，轮流防詹姆斯，累死他，其他人，没关系不用管。詹姆斯下场休息轮换时怎么办，不存在的，只要累死詹姆斯就赢了。卢指导战术分析，上詹姆斯，才43分钟，不够，不能下，把球给詹姆斯我，让我逼出最强詹姆斯发自虎扑Android客户端,0
1452楼,2018-04-23 11:59,预言帝卢梭,第二恶节？没看到这场比赛有多恶?发自虎扑iPhone客户端,0
1453楼,2018-04-23 11:59,湖人111111,引用1426楼 @袁神父 发表的:怎么就要脸了？没点体育精神什么叫体育精神？解释一下！人家都是冲球去的，而且人家也都拿到了球，怎么就没有体育精神了？难道体育精神是你们那样的，骂人不要脸？跟泼妇骂街有什么区别！发自虎扑Android客户端,0
1454楼,2018-04-23 11:59,韦德发威吧, 引用内容由于违规已被删除友军 友军 zs发自虎扑iPhone客户端,5
1455楼,2018-04-23 11:59,myheartsad,引用6楼 @割双眼皮 发表的:以为又是上场G3半场被翻盘的剧本，奈何最后科詹联手毁天灭地，终结了比赛。。老詹关键时刻其实好多人帮他分担过，雷阿伦，欧文发自虎扑Android客户端,1
1456楼,2018-04-23 11:59,永远的824科比,看看老汉的出场时间，再看看渣科跟腱断裂那个赛季的出场时间。。发自虎扑Android客户端,0
1457楼,2018-04-23 12:00,常年背景帝,"卢指导成功续命,懂球感油然而生,下场继续包夹奥波",0
1458楼,2018-04-23 12:00,kwna,引用3楼 @道阻且临之 发表的:差那么一点泰伦卢和乐福就不能呼吸了乐福有什么问题，科沃尔最后两个三分一个是乐福传的，一个是乐福的掩护，光看数据不看比赛？？？发自虎扑iPhone客户端,1
1459楼,2018-04-23 12:00,在水里游泳的恐龙,第二恶节是啥，小编鸡腿是我的了发自虎扑iPhone客户端,0
1460楼,2018-04-23 12:00,百事可乐9,引用721楼 @answer19830427 发表的:可是战术地位太低了，都是难度极大的投篮。确实，我也常常想为什么不给他多跑些战术。。。只要稍微有点空间，几乎必进啊发自虎扑Android客户端,0
1461楼,2018-04-23 12:01,韦德发威吧,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。他就是一智障 你跟我说活宝 搞笑呢发自虎扑iPhone客户端,0
1462楼,2018-04-23 12:01,做有素质的詹密,引用80楼 @紫金新生 发表的:老詹这首轮打得跟打总决赛一样累，万一卢指导下定决心，老詹岂不是要打满全场了？骑士第二节开始只要是落后，老詹就有可能打48分钟。发自虎扑Android客户端,1
1463楼,2018-04-23 12:01,Deeplove深爱,请问你们说的科是科比吗？                                         科沃尔：没错正是在下……两年没打球了，呆在家里变白了而已。发自虎扑iPhone客户端,0
1464楼,2018-04-23 12:02,沙克真干了,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。哪个帖子？现在还讨论科比和勒布朗谁历史地位？从16年夺冠后，就没疑问了吧发自手机虎扑 m.hupu.com,0
1465楼,2018-04-23 12:02,火箭名叔大魔王,心疼老詹  发自虎扑iPhone客户端,0
1466楼,2018-04-23 12:02,CQ德韦恩韦德,引用1223楼 @千叶舞 发表的:抱摔动作给个犯规还有问题了？不是的 看的图文直播里 主播用的各种措辞 完全没看到抱摔两个字发自虎扑iPhone客户端,0
1467楼,2018-04-23 12:03,就是喜欢四分雨,作为一个喜欢詹姆斯的人，看到老詹现在这么累，球队又这么多漏洞，还有教练让人无语，真的难受，感觉这个赛季没啥戏了，不过还是加油吧，全力詹！！！发自虎扑iPhone客户端,0
1468楼,2018-04-23 12:04,都别bb了看球,引用522楼 @滑水詹老汉 发表的:这么抱摔都可以？抱摔骑士的球员怎么能叫摔呢？那不挺多步行者“死忠老球迷”们都说了呀，合理争抢，教练布置，无心犯规，骑士活该。比赛热线没法看发自虎扑iPhone客户端,12
1469楼,2018-04-23 12:04,曾经也是首发PG,步行者这防守，真的是…点赞。 发自虎扑Android客户端,0
1471楼,2018-04-23 12:05,yaoeric01,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。是啊，在输一两场，老詹都掉出50大了，唠嗑要到第二了。,1
1472楼,2018-04-23 12:05,夜战8方,奥迪毕竟只是奥迪而已发自手机虎扑 m.hupu.com,0
1473楼,2018-04-23 12:06,龙wade3,引用1114楼 @湖人111111 发表的:冲人去的动作，NBA有界定的，师弟得到几次恶意犯规？所有的犯规你都可以界定是冲人去的！一个恶意还少吗 你想伤几个球员 对格林抱摔 打脸爆头都不吹恶意 那是篮球动作？发自虎扑iPhone客户端,0
1474楼,2018-04-23 12:06,熊猫的夏天,这场拿下 骑士士气大振 说不定一鼓作气拿下步行者 反观步行者 奥迪在骑士夹击之下 手感心态 双失衡 真怕天王山之战 奥迪扛不住 这一加一减 步行者危险了发自虎扑iPhone客户端,0
1475楼,2018-04-23 12:06,木辛者赢,“怎么才46分钟，不够稳啊，下次得让他打满48分钟”泰伦卢看着詹姆斯道发自虎扑Android客户端,0
1476楼,2018-04-23 12:06,LBJ残暴王者,玛德这克拉克森要打出欧文的效果了啊，快换下来别把我篮球烫爆了----卢指导发自虎扑iPhone客户端,0
1477楼,2018-04-23 12:06,迈克尔哪都有我,看球晚，这可能就是你们常说的詹科联手吧发自虎扑Android客户端,0
1478楼,2018-04-23 12:07,落寞弧线,引用458楼 @二十年詹吹 发表的:讲真的，最后一个球该给恶犯，动作太大了给个罚球就谢天谢地了。。疼讯解说说是争球。。发自虎扑Android客户端,5
1479楼,2018-04-23 12:07,边城浪子一匡,步行者貌似一直都为刚詹姆斯而存在的，从当年格兰杰到泡椒再到现在奥迪，季后赛碰到詹姆斯了总能打得很焦灼发自虎扑Android客户端,0
1480楼,2018-04-23 12:07,丶小鬼当家,引用380楼 @乔治和德克的球迷 发表的:恕我直言，如果现在这支骑士打的是5，6年前的步行者，会被横扫，希伯特场均25＋15恕我直言，这要是五六年前的詹加上韦，打爆东部任一球队发自虎扑Android客户端,0
1481楼,2018-04-23 12:07,袁神父,引用1453楼 @湖人111111 发表的:什么叫体育精神？解释一下！人家都是冲球去的，而且人家也都拿到了球，怎么就没有体育精神了？难道体育精神是你们那样的，骂人不要脸？跟泼妇骂街有什么区别！得得得，跟瞎子有啥好说的，你就看不见跟詹姆斯那个球，裁判响哨了，詹姆斯放手了，还在往詹姆斯身上拱，为啥？还不就是想拱火，丫就是一二发自虎扑Android客户端,0
1482楼,2018-04-23 12:07,shadyma2,某人你的动作还可以再大一点。各种挑衅。各种抱摔。我想说的是如果这种都算争球，那么以后每个人只要想抢球就直接抱摔吧。 反正也是个争球,0
1483楼,2018-04-23 12:08,毒留文就是6,登录克利夫兰nba，体验最爽快的篮球，和詹姆斯一起打满全场tx发自虎扑Android客户端,0
1484楼,2018-04-23 12:09,职业小科黑,老詹46分钟，卧槽！发自虎扑iPhone客户端,0
1485楼,2018-04-23 12:09,湖人111111,引用1473楼 @龙wade3 发表的:一个恶意还少吗 你想伤几个球员 对格林抱摔 打脸爆头都不吹恶意 那是篮球动作？那个抢球吹恶犯了？你给加上的？发自虎扑Android客户端,0
1486楼,2018-04-23 12:09,沉醉余温,上一场最后时刻用科沃尔大几率拿下。发自虎扑iPhone客户端,0
1487楼,2018-04-23 12:09,sophiabaobao,上一场没看，这一场看了第三节，老汉实在没办法，必须悠着打，不然第四节根本别想跑发自虎扑Android客户端,0
1488楼,2018-04-23 12:10,首席男模,我发现骑士的一个问题一直就没解决，就是骑士攻到前场总会有一次阵地组织，球权基本是老詹分配，此时其他球员就是在那跑位或者等接球，而分配完之后要是不进球，这轮进攻基本就结束了，而且全队退防的速度很慢很容易让对手快攻打成。换言之就是这种进攻方式并没有不好，但是有时候骑士这种进攻屡次打不进的时候，却依然用这种进攻方式，或许骑士真的可以尝试几次让老詹下去休息个一节半节的，看看这群人到底会打成什么样，当然现在是季后赛就没必要搞这种演习了，其实这是骑士常规赛一直遗留下来的问题，这种打法所造成的结果就是球队在分配球上越来越依赖老詹，而其他球员也在这种模式下打的越来越畏首畏尾，在后面竞争焦灼的时间里，要是这种方式有几次打不成并让队手打成几次，很容易造成翻盘的结果，其实今天能赢也不是不容易。,1
1489楼,2018-04-23 12:11,Jay头文字D,不想说太多，他真的是个脏比小丑发自虎扑Android客户端,0
1490楼,2018-04-23 12:11,EvilaiGXL,鲈鱼命是真的赢，多少次了，不服不行发自虎扑iPhone客户端,0
1491楼,2018-04-23 12:11,哈登隔扣大帝,骑士逆转步行者？？是步行者差点逆转骑士吧？？发自虎扑Android客户端,0
1493楼,2018-04-23 12:12,非正式球迷,jr科沃尔两个带刀侍卫一头一尾让詹姆斯没白打45分钟发自虎扑Android客户端,0
1494楼,2018-04-23 12:12,蒂姆旁德,步行者最多领先三分骑士几乎全场领先咋就逆转了呢发自虎扑Android客户端,0
1495楼,2018-04-23 12:12,贼拉轰的名字,引用1051楼 @勒布朗和火箭再夺一冠 发表的:真的，搂脖子抱摔，还抱了两圈我觉得没问题，应该判争球。发自虎扑Android客户端,0
1497楼,2018-04-23 12:13,生德韦大,引用550楼 @Viv111 发表的:别说其他的，芬森这是在抱摔吧 也就老詹脾气好，没看到姐夫都要打他了老詹那是叫气节。懒得跟你拉拉扯扯搞些有的没的发自虎扑Android客户端,2
1498楼,2018-04-23 12:14,落寞弧线,这场赢了骑士就赢了4:2这场输了可能就1:4了发自虎扑Android客户端,0
1499楼,2018-04-23 12:14,进击的HJ,引用567楼 @魔登时代1 发表的:这样打球你觉得是有意思？我觉得他就是个无赖！让步行者全队哄着当斗牛狗的步行者的狗发自虎扑Android客户端,2
1500楼,2018-04-23 12:14,欧文266,标题不应该是骑士拒绝逆转才对吗？发自虎扑Android客户端,0
1501楼,2018-04-23 12:14,Amanda911,骑士霸气一战！！！,0
1502楼,2018-04-23 12:14,我曾经喜欢麦迪,我皇强行取消会议发自虎扑iPhone客户端,0
1503楼,2018-04-23 12:15,恶魔精灵CC,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。哈哈我也是，拉到下面先看时间……发自虎扑iPhone客户端,0
1504楼,2018-04-23 12:15,寄居蟹2,奥斯曼和日日奇真的一分钟都不能用吗？乐福必须去打五号位吗？詹姆斯非得这么死操吗？发自虎扑Android客户端,0
1505楼,2018-04-23 12:15,付彦明,乐福有啥用  第一节两犯规我觉得这场骑士赢了 领先10多分  第三节这货又回来了 就没有然后了 乐福态度确实好 技术呢 能不能稳定点 别等着喂饼发自手机虎扑 m.hupu.com,0
1506楼,2018-04-23 12:15,我的宝宝pxy,芬森是真的脑子有泡！发自手机虎扑 m.hupu.com,0
1507楼,2018-04-23 12:15,外国留学妹,像張指導說的那樣:占士和騎士前些年打得太輕鬆，季後賽經歷些磨難可能會走得更遠。发自虎扑iPhone客户端,0
1508楼,2018-04-23 12:17,大白SNAKE,赛后众记者问到卢:  你们是怎么从2比1追平的？是用了何种防守策略和新战术？卢：你知道的，哥们儿。季后赛我有100种战术，而詹姆斯是最重要的一个战术，我们研究了，詹姆斯休息越少我们胜算越大，所以今天……不过还好啦，他有2分钟休息，而下场是赛点所以我会是用我的杀手锏战术的！你们期待着吧…记者………………发自虎扑iPhone客户端,0
1509楼,2018-04-23 12:17,首席男模,老詹前几年的组织分配球打法效果挺好，但是今年效果不好的原因是骑士除了老詹之外缺少一个稳定的得分点，以前有韦德和欧文，现在看看好像就没什么人了，科沃尔 JR 克拉克森 的得分爆炸力都不错，但是不稳，就连乐福也变成了一个时稳时不稳的得分点，这样就是球分配出去，进不了也不用啊，再这样下去感觉老詹又回打回1.0詹了，所有事情一人干。,0
1510楼,2018-04-23 12:17,无力爆棚,卫平布莱恩特真他妈恶心，那么老了还要出来恶心人。发自虎扑iPhone客户端,0
1511楼,2018-04-23 12:18,00007独狼,应该是拒绝被逆转比较合适发自虎扑Android客户端,0
1512楼,2018-04-23 12:18,不忆往事,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。shh那群黑子除了能吃屎还能干嘛发自手机虎扑 m.hupu.com,2
1513楼,2018-04-23 12:18,炭烤香蕉,引用30楼 @我干过钟楼 发表的:最后时刻张震岳和周杰伦一顿即兴创作，各种freestyle就把比赛拿下了卢指导：你俩还挺懂音乐啊，看什么，6，你和我，走一波。你真是人才发自虎扑iPhone客户端,0
1514楼,2018-04-23 12:19,下夜班来啦,引用542楼 @十连总决勒布朗 发表的:骚么？肘子架脖子，搂着人后颈倒地要争球这种动作跟骚有什么关系？脏还差不多。这詹姆斯一碰就倒理解一下发自虎扑Android客户端,1
1515楼,2018-04-23 12:19,不忆往事,引用4楼 @打酱油de麦 发表的:詹科联手，拯救了骑士！老汉：首轮就想让我1:3？不存在的~PS：芬森最后的防守，真是一波骚操作...骚？我跟你打球也想这样骚发自手机虎扑 m.hupu.com,0
1516楼,2018-04-23 12:20,阿萨斯5d,引用1330楼 @湖人111111 发表的:没有你们牛逼，直接骂人！素质呢？？？某密真和狗一样，本来几杆子打不到非得来咬，是真的贱。发自虎扑Android客户端,0
1517楼,2018-04-23 12:20,韦嫂是真骚,我来说说Jr ，我觉得吧他的防守还是不错的，奥迪被成功限制，当然这里面还有卢指导的功劳，其次他在应该战术犯规的时候绝不手软，一品带刀侍卫，Jr ，史密斯！发自虎扑Android客户端,0
1518楼,2018-04-23 12:21,LBJ723, 引用内容由于违规已被删除我记得上场破骑输了后有句评论很有意思:今晚我们都是步行者球迷…发自虎扑iPhone客户端,12
1519楼,2018-04-23 12:21,湖人111111,引用1516楼 @阿萨斯5d 发表的:某密真和狗一样，本来几杆子打不到非得来咬，是真的贱。骂人家是什么，自己连什么都不如！发自虎扑Android客户端,0
1520楼,2018-04-23 12:21,幽风落叶,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。篮板、封盖、失误。这三项统计也很重要。今天勒布朗46分钟13板2帽1失误，我真的不知道勒布朗还能如何做，他虽然强，但是我看的真的很心疼。发自虎扑iPhone客户端,0
1521楼,2018-04-23 12:22,谁说格里芬手短,引用15楼 @长胡哈登 发表的:詹科联手，天下我有！！！！！！！！这两球和乐福也都有关联吧，一个助攻一个掩护发自虎扑iPhone客户端,0
1522楼,2018-04-23 12:23,圣城de,觉得今年步行者要败在兰斯身上了发自虎扑Android客户端,0
1523楼,2018-04-23 12:23,余罪啊,太能努：快使用秘密武器，死曹老詹                快使用秘密武器仁者无敌发自虎扑Android客户端,0
1524楼,2018-04-23 12:23,xjbd大湿,引用1032楼 @凯里天生大场面欧文 发表的:希望下次你打球别人抱着你的头把你摁地上你也说：兄弟，防的好，我成你球迷了哥们，那是友军！发自虎扑iPhone客户端,0
1525楼,2018-04-23 12:23,Ciao牛,全员健康？骑士首发后卫可是在板凳坐着嘞～发自虎扑iPhone客户端,0
1527楼,2018-04-23 12:24,祖传老詹蜜专治吹牛逼,引用178楼 @iameasy81 发表的:帧率无敌啊发自虎扑Android客户端,0
1528楼,2018-04-23 12:24,angerman,心疼老詹………发自虎扑iPhone客户端,0
1529楼,2018-04-23 12:25,梦回远方,引用380楼 @乔治和德克的球迷 发表的:恕我直言，如果现在这支骑士打的是5，6年前的步行者，会被横扫，希伯特场均25＋15恕我直言，现在的步行者打五六年前的热火也会被横扫发自虎扑iPhone客户端,0
1530楼,2018-04-23 12:25,桑哈黑边,你不能期待奥迪每场都是这个表现，骑士第三节问题亟待解决发自虎扑Android客户端,0
1531楼,2018-04-23 12:25,露水清凉,赛后的卢：我知道科沃尔今天一定会爆发的。发自虎扑Android客户端,0
1532楼,2018-04-23 12:25,爱吃爆米花的三旬老汉,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。卢：詹姆斯上场44分钟不是常态随后补充道：46分钟才是txtx发自虎扑iPhone客户端,0
1533楼,2018-04-23 12:26,w895874968,当科沃尔狂中四三分外加六罚球时，骑士很难输球。当然最大的功臣还是狂砍四十六分钟的新秀詹,0
1534楼,2018-04-23 12:26,超神的萧华,骑士逆转步行者？应该叫骑士险被步行者逆转才对吧？发自虎扑iPhone客户端,0
1535楼,2018-04-23 12:26,华尔街博弈家,期待老詹继续东部登顶发自虎扑iPhone客户端,0
1536楼,2018-04-23 12:27,迷踪Dwade,引用1032楼 @凯里天生大场面欧文 发表的:希望下次你打球别人抱着你的头把你摁地上你也说：兄弟，防的好，我成你球迷了兄弟这是友军友军txtx发自虎扑Android客户端,0
1537楼,2018-04-23 12:27,czixinxbl,引用25楼 @凯文摩尔 发表的:詹姆斯出场46分钟，第三节强行五五开，防守漏人，内线被爆，最后赢球靠爸爸们天神下凡……一场开心不起来的胜利……我们打牌，有的人，手握一把数字牌都能靠技巧打到上游，有的人，手握王炸、同花顺都能打成下游。我想同样的阵容，给波波维奇这样的教练轮休都能打到60胜，给一个联盟平均水平的教练最起码55+胜，而某个鱼一般的男子，却可以带成各种连败，刷新各种耻辱记录……最让人绝望的是：它命还挺硬的。————分割线———你这第二段话从2003年到今年我听了15年了发自虎扑Android客户端,0
1538楼,2018-04-23 12:28,龙wade3,引用1485楼 @湖人111111 发表的:那个抢球吹恶犯了？你给加上的？瞎？我说抢球那个吹了？这个系列赛对詹姆斯那下没吹恶意？发自虎扑iPhone客户端,0
1539楼,2018-04-23 12:28,迷踪Dwade,很想看奥斯曼上去防奥迪试一下  场上的都是一步过 第三节包夹都是三分对飚了，。发自虎扑Android客户端,0
1540楼,2018-04-23 12:29,祖传老詹蜜专治吹牛逼,引用1032楼 @凯里天生大场面欧文 发表的:希望下次你打球别人抱着你的头把你摁地上你也说：兄弟，防的好，我成你球迷了这是友军啊老哥发自虎扑Android客户端,0
1541楼,2018-04-23 12:30,ccong29,我去翻翻火箭的速效救心丸，不知道过期没发自虎扑iPhone客户端,0
1542楼,2018-04-23 12:30,fuhlen,伤病名单，全员健康？？？？发自虎扑Android客户端,0
1543楼,2018-04-23 12:30,欧文的出界球,恭喜我大破骑，终于挽回点优势了，想哭！！发自虎扑Android客户端,0
1544楼,2018-04-23 12:30,阿伦依旧,科沃尔关键三分，第四节看到了骑士的防守发自虎扑iPhone客户端,0
1545楼,2018-04-23 12:31,你买泡面干什么呀,引用1448楼 @都别bb了看球 发表的:给大家变一个孤苦伶仃的儿童出来简称：尼玛怎么死的？发自虎扑iPhone客户端,0
1546楼,2018-04-23 12:31,黝黑0蜗壳,引用446楼 @TXforever 发表的:对格林就是抱摔啊。。。有意思，球场看热闹发自手机虎扑 m.hupu.com,0
1547楼,2018-04-23 12:32,欧文的出界球,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。扎心了，老哥，我跟你一样啊发自虎扑Android客户端,0
1548楼,2018-04-23 12:32,高州名宿,引用453楼 @Splendid俊少 发表的:。。。死艹46分钟要不是科沃尔绝命两个3分。。。鲈鱼大会。。。这不还没到48分钟吗发自虎扑Android客户端,0
1549楼,2018-04-23 12:32,杰拉迪,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了分担不分担的老詹还是上了46分钟，真要能打到总决赛我觉得老詹得挂盐水，再有能力也不能这么用啊。发自虎扑Android客户端,1
1550楼,2018-04-23 12:33,湖人111111,引用1538楼 @龙wade3 发表的:瞎？我说抢球那个吹了？这个系列赛对詹姆斯那下没吹恶意？说这场比赛，你扯那么远，你怎么不扯到13年去？发自虎扑Android客户端,0
1552楼,2018-04-23 12:33,胡茬拉碴,卢指导：叫地主，抢地主，超级加倍，明牌，托管发自虎扑iPhone客户端,0
1553楼,2018-04-23 12:33,Atubaba,敢不敢把老詹累死？发自虎扑iPhone客户端,0
1554楼,2018-04-23 12:34,杜威登伊帕OKC,骑士雷霆一家亲，现在压力全在我渣雷这边了……渣雷努力啊发自虎扑Android客户端,0
1555楼,2018-04-23 12:34,大爱科密,我卢指导没有开挂，这比赛都是一锤一锤打出来的。我詹皇贼强，nice，科沃尔！发自虎扑Android客户端,0
1556楼,2018-04-23 12:35,大鱼大大大大大鱼,一场骄傲的胜利！！发自手机虎扑 m.hupu.com,0
1557楼,2018-04-23 12:36,nash666,刚查了下 发现科沃尔都37岁了……发自虎扑iPhone客户端,0
