floornum,replytime,user,content,liang
662楼,2018-04-22 07:57,Kakunin,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？甜瓜：我明天也22中10，输8分发自虎扑iPhone客户端,0
663楼,2018-04-22 07:57,NBA常务副总裁,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？为什么不是安东尼发自虎扑Android客户端,0
664楼,2018-04-22 07:58,奔跑的分歧者,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？那边还有肥瓜发自手机虎扑 m.hupu.com,0
665楼,2018-04-22 07:58,Gaia-,虽然支持76人，但是这场韦德第四节结尾真牛逼，热火的防守真是浪费了韦德的连续得分发自虎扑Android客户端,0
666楼,2018-04-22 07:59,喀喀喀拉拉拉拉,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示今天甜瓜10/22 输8分？发自虎扑Android客户端,0
667楼,2018-04-22 07:59,特雷西可,29个失误还能赢球，怕是不多吧发自虎扑Android客户端,0
668楼,2018-04-22 08:03,我住海边喜欢浪,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............你说76人是八九点钟的太阳我还能接受，这步行者……发自虎扑Android客户端,1
669楼,2018-04-22 08:03,Aomine777,看到西蒙斯背打勾手真的开心，我真觉得他可以用作自己的常规武器发自手机虎扑 m.hupu.com,1
670楼,2018-04-22 08:05,孟大掌柜,韦德:这是我最后一次倒在首轮。发自虎扑Android客户端,0
671楼,2018-04-22 08:07,新赛季总冠军快船,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。23333不会是B站的麦子吧发自虎扑Android客户端,0
672楼,2018-04-22 08:07,RajonRondo,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？那看来火箭必须在前三节领先6分以上了发自手机虎扑 m.hupu.com,0
673楼,2018-04-22 08:08,RW930602,没想到七六人双帝组合第一年就可以有历史性突破发自虎扑iPhone客户端,0
676楼,2018-04-22 08:10,囧恩Snow,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？肥瓜：你的意思我不可能出手22次？？？发自虎扑iPhone客户端,0
677楼,2018-04-22 08:12,坐在墙头等红杏2,引用608楼 @托尼阿伦乔金诺阿 发表的:还以讹传讹？韦德说的是不会首轮被横扫，度娘一下？公牛时候还一轮游呢，公牛后基本就没人提他那句话了 因为那次已经出局了发自虎扑iPhone客户端,0
678楼,2018-04-22 08:12,wazir,同样的三双，不一样的结果……说过的就是你……詹……发自虎扑iPhone客户端,0
679楼,2018-04-22 08:13,凯尔特ivring,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？意思我瓜得分要上二十了么？发自虎扑iPhone客户端,0
680楼,2018-04-22 08:15,Kobe在低位,76人总冠军！！发自虎扑iPhone客户端,0
681楼,2018-04-22 08:15,聲鉍閎,西蒙斯处理球的能力有老一辈纯控卫的那种冷静，而且得分篮板也牛B，这小子不了,1
682楼,2018-04-22 08:15,我的亚索贼6,终于三双！！！发自虎扑iPhone客户端,0
683楼,2018-04-22 08:17,261384089,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。失眠了看了这场球，跟主播一样看的热血沸腾，感叹热火上半场的疯狂，感叹西帝大帝的天赋，感叹韦德一如既往在关键时刻挺身而出，一场精彩的比赛发自虎扑iPhone客户端,2
685楼,2018-04-22 08:21,黑子脑子有病,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？应该是等比，输8分发自手机虎扑 m.hupu.com,0
686楼,2018-04-22 08:21,不到米七打个球,引用7楼 @jootoo8 发表的:再也不会首轮出局不然我名字倒着写德韦恩韦德楼上回复的几个，没看出中文译名的巧妙吗？发自虎扑Android客户端,14
687楼,2018-04-22 08:21,金州夜不眠,引用649楼 @膝盖肿么啦 发表的:一本正经地胡说八道其他不说，骑士单节12分是第三节的事PS:虎扑上有些人为了赶紧回复赛后骗高亮，真的是不管对错了詹姆斯昨天第四节12分，到底是谁在骗亮？还ps，好意思吗？发自虎扑iPhone客户端,0
688楼,2018-04-22 08:22,火柴人弹跳,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？还有安东尼……发自虎扑iPhone客户端,0
689楼,2018-04-22 08:22,sutiancong,引用639楼 @独爱我真 发表的:你说得对，但我还是想骂雷迪克，没过猪骂骂人品，但是球技还是要肯定的啦发自虎扑iPhone客户端,1
690楼,2018-04-22 08:23,山色空蒙雨亦奇i,罚球什么鬼命中率发自虎扑Android客户端,0
691楼,2018-04-22 08:23,海弗拉斯,引用556楼 @领袖韦德在热火 发表的:体育论坛的人就更应该有点血性了吧，别人骂了你，你还夸他好厉害？“体育论坛的人更应该有血性”我一字未改 你自己看看这句话的逻辑在哪里篮球应该更纯粹 天天把爱国主义放在嘴边 放在这个篮球论坛上 并不能改变什么 只会使同样是国人看着更加气恼 更加厌烦 让篮球变了味 而“跪久了站不起”更是自己看不起自己的表现别的就不多说了发自虎扑Android客户端,0
692楼,2018-04-22 08:24,谢谢你的艾,心疼韦德一秒钟发自手机虎扑 m.hupu.com,2
693楼,2018-04-22 08:26,神控沃尔,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？还有我瓜22中10输10分,0
694楼,2018-04-22 08:29,站在你身后,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？瓜：？？？？？,0
695楼,2018-04-22 08:29,彩色璨璨,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。话说你是b战up主吗？发自虎扑iPhone客户端,0
696楼,2018-04-22 08:29,LOLI控最高,引用629楼 @老圭山卡梅罗 发表的:当时光的列车缓缓驶入美航球场，36岁的韦德就坐在那里，深情的目光望去，满眼都是自己26岁时初登季后赛，雄心勃勃时的影子。当时光的列车缓缓驶过美航球场，36岁的韦德就坐在那里，深情的目光望去，都是自己26岁意气风发时的影子。港真，韦德新秀赛季就带领此前还是乐透的热火杀进季后赛，并且还首轮抢七淘汰了黄蜂（现鹈鹕），那会儿韦德才22岁发自虎扑iPhone客户端,1
697楼,2018-04-22 08:31,看万马二十年,韦德这种比赛再来几场吧 退役没搞错吧，下场还是看你表演,0
698楼,2018-04-22 08:31,LOLI控最高,引用665楼 @Gaia- 发表的:虽然支持76人，但是这场韦德第四节结尾真牛逼，热火的防守真是浪费了韦德的连续得分前三节高强度还能咬得住，第四节终归是天赋有差距，这差距首先就是体现在体能见底，确实是防不住了发自虎扑iPhone客户端,0
699楼,2018-04-22 08:32,黄政民,引用11楼 @灯泡最牛 发表的:这么多年了，热火最后时刻还是要看韦德啊真的不想看韦德打完今年就此退役，他在热火的魂一直就会在差不多退了也好，看着心疼！我也过30了，30多岁跑全场面对20几岁的小伙子真是有点力不从心…跑不过不丢人！发自虎扑iPhone客户端,5
700楼,2018-04-22 08:32,韦德球迷一万年,热火罚球有毒啊发自虎扑Android客户端,0
701楼,2018-04-22 08:34,思此德,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？这年头不会等差数列都不能上热评发自虎扑iPhone客户端,0
702楼,2018-04-22 08:34,白开水9939,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示瓜的别天真了 瓜能22次球权？发自虎扑Android客户端,0
703楼,2018-04-22 08:35,擎天柱007008,最后两分钟这个36的老汉把76人的小伙子吓坏了啊，，我得乖乖发自虎扑Android客户端,0
704楼,2018-04-22 08:36,贞贞贞丶,利指导又体会到了被横扫的快感。。 发自虎扑Android客户端,0
705楼,2018-04-22 08:36,骨灰盒泰坦,吗的 昨晚坚持看到第三节末 想着76射手群失灵。 恩比德也打得不好。  西蒙斯 恩比德都7个失误了。以为凉了 就去睡了。  结果给我来个逆转 有田馥甄的可以为所欲为发自虎扑iPhone客户端,1
706楼,2018-04-22 08:37,德怀恩谢德,引用68楼 @beiliyc 发表的:靠尺度终归会坑死自己，看看所谓的铁血之后，三分命中吧。靠尺度？你要是早几年看球就知道季后赛从来就这个尺度，你76人动作也不小，别跟这白莲花。还有这只热火就是确实是在天赋上刚不过76人(但是你别忘了76人烂了多少年选了这些个状元)，要是热火跟76打对攻3节打完比赛就花了，但是这支平民热火就是靠你瞧不起的铁血防守，靠制造身体对抗破坏76人节奏才把比赛拖了下来，我赞叹76的天赋，但是你个球迷哪来的优越感可以对我热火的小伙子讽刺挖苦？您配吗？发自虎扑iPhone客户端,0
707楼,2018-04-22 08:37,怂罗和萌库,引用258楼 @基朗拿度 发表的:接着甜瓜22中10，输8分？哈哈，正要回复呢哥们。发自虎扑iPhone客户端,0
708楼,2018-04-22 08:37,怂罗和萌库,引用290楼 @洛卡特利1997 发表的:暗示窝瓜今天22中10要输10分？八分空一档？发自虎扑iPhone客户端,0
709楼,2018-04-22 08:38,haweir,恭喜西帝季后赛首个三双发自手机虎扑 m.hupu.com,0
710楼,2018-04-22 08:39,骑着小猪逛北京,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？那倭瓜22_10输8分？发自虎扑Android客户端,0
711楼,2018-04-22 08:40,俊宝妈,引用630楼 @恩比德历史最佳 发表的:对于某些人来说，承认大帝跟强就是这么难.这个gif神了发自虎扑iPhone客户端,0
712楼,2018-04-22 08:41,掉在水里的鱼,引用553楼 @假的川普 发表的:韦德在骑士有现在在热火发挥得一半好吗，还保底总决骑士要是能给现在热火同样的信任给韦德，那韦德打出现在一半水平完全没问题发自虎扑Android客户端,0
713楼,2018-04-22 08:41,唐老凉茶,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............我日：？？？发自虎扑Android客户端,0
714楼,2018-04-22 08:41,仲陵DwD,热火输给了天赋韦德输给了时间,0
718楼,2018-04-22 08:51,胖颖飞刀,引用492楼 @mrshbaby 发表的:你看76人比赛少，西蒙斯是有天赋，但是篮球场存在感太低！恩比德是因为拥有所有天赋现在解说评论都懒得吹了，而且心气是类似科比那种级别的！而且在球场上恩比德的战术作用比他大的多！我看了一个赛季的76人比赛西蒙斯除了进攻欲望低哪里存在感小了他一下费城的进攻完全不能看没有挑拨离间，打算喊朋友帮忙入手一件西蒙斯的球衣发自虎扑Android客户端,0
719楼,2018-04-22 08:51,圣城魔舞两万评,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............鲈:詹姆斯得16分，我们就赢2分了发自虎扑Android客户端,0
720楼,2018-04-22 08:52,loveDWforever,引用7楼 @jootoo8 发表的:再也不会首轮出局不然我名字倒着写德韦恩韦德说的再也不会被首轮横扫出局吧，话说，这也值得嘲讽韦德一波？666发自虎扑iPhone客户端,7
721楼,2018-04-22 08:52,天下第一剑客,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？也许是瓜瓜。。。,0
722楼,2018-04-22 08:53,胖颖飞刀,引用532楼 @徐子航 发表的:不用挑拨离间，我们没有老大，只有两个核心，团结一致！在我所知的记忆里，团队没有确定绝对老大地位夺冠的可能就是魔术师和天勾了……双核总要确定一个更优秀的发自虎扑Android客户端,0
724楼,2018-04-22 08:53,Gaia-,引用698楼 @LOLI控最高 发表的:前三节高强度还能咬得住，第四节终归是天赋有差距，这差距首先就是体现在体能见底，确实是防不住了韦德刚进球，回头热火就失位，被76人easy ball,0
725楼,2018-04-22 08:54,GC小哥,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？铁瓜给你 8个尼克杨问号脸发自手机虎扑 m.hupu.com,0
727楼,2018-04-22 08:55,快乐3分兽,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示甜瓜今天22中1 输8分？发自虎扑Android客户端,0
728楼,2018-04-22 08:56,lyy1377884365,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示明天甜瓜22中10，要输8分？发自手机虎扑 m.hupu.com,0
730楼,2018-04-22 08:58,beiliyc,引用706楼 @德怀恩谢德 发表的:靠尺度？你要是早几年看球就知道季后赛从来就这个尺度，你76人动作也不小，别跟这白莲花。还有这只热火就是确实是在天赋上刚不过76人(但是你别忘了76人烂了多少年选了这些个状元)，要是热火跟76打对攻3节打完比赛就花了，但是这支平民热火就是靠你瞧不起的铁血防守，靠制造身体对抗破坏76人节奏才把比赛拖了下来，我赞叹76的天赋，但是你个球迷哪来的优越感可以对我热火的小伙子讽刺挖苦？您配吗？输不起啊？铁血？打篮球铁血是靠身体，不是摸着别人大腿靠裁判不吹。不是上膝盖。你先动的手，回头被人揍了，说他也打我了？脏和强硬是两个概念，铁血防守是被晃的不知道东南西北，立马爬起来继续防守，不是各种小动作。你配说铁血么？发自虎扑iPhone客户端,0
731楼,2018-04-22 08:58,General潘凤,引用387楼 @loveayas 发表的:这本凑合吗哈哈哈真是啥图都有发自虎扑iPhone客户端,0
732楼,2018-04-22 08:59,LEOwithwhite,引用10楼 @情圣杜子美 发表的:热火继续上一场的策略，搅浑水，疯狂的制造身体对抗，上强度，对恩比德疯狂的围堵包夹。可问题是，这种强度他们还是没法延续到第四节，第四节他们之前抢得最凶的理查德森、温斯洛、怀特塞德、詹姆斯约翰逊，几乎全部消失了，这就是这种策略下复出的代价，上场时间并不久的温斯洛在第四节居然两罚不中各种迷，热火的消耗战反而率先自己体力耗竭了。不得不说，76人无论从战术体系，还是体力、技术能力都是远甚于热火的球队，即便被热火摁在水底下摁了几乎大半场，可热火没能力摁死76人，76人的肺活量很大，所以热火一旦松动，76人立马浮出水面掀起反击狂潮。不得不吹一下西蒙斯，他不是未来巨星，他现在就是了，面对热火的各种挑衅、强度，第四节一回来就拿出态度，你可以不断施压给他，可他会跟你周旋到底，非常冷静又非常冷血，几乎主导了第四节的反击。这种球员真是太难得了，而且他的体力远比热火那帮群狼来得好，最后时刻还能生龙活虎，这个系列赛詹姆斯约翰逊、温斯洛对他的防守都被他的体力化解了。这还不是未来巨星？你对巨星的要求有点高了，明显的对比，热火的新秀和76人的对比，差距真的太大了，十号秀到现在还没投靠，看不懂，热火为啥还不重建，发自虎扑Android客户端,0
733楼,2018-04-22 09:01,羊总兄弟,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？那安东尼和雷霆咋办发自手机虎扑 m.hupu.com,0
734楼,2018-04-22 09:01,大骗子邓肯,失误爆炸到这个程度了还能赢球……发自虎扑iPhone客户端,0
735楼,2018-04-22 09:02,小小柜员Meward,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？也可能是等比数列，输8分发自手机虎扑 m.hupu.com,0
736楼,2018-04-22 09:05,高鹏圣,引用26楼 @1080度转体扣篮 发表的:恩比德这防守怎么不配dpoy因为进攻太强，防守端被忽略呗，就跟詹姆斯年年mvp级别数据但是拿不到mvp一样。发自虎扑iPhone客户端,4
737楼,2018-04-22 09:07,NBA第一性病侠,引用258楼 @基朗拿度 发表的:接着甜瓜22中10，输8分？甜瓜已经不够档次并列了！发自手机虎扑 m.hupu.com,0
738楼,2018-04-22 09:07,龙吟剑舞,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............那么问题就来了，骑士现在替补这尿性，当初送走韦德是有多蛋疼？,0
739楼,2018-04-22 09:08,JeffVon,引用11楼 @灯泡最牛 发表的:这么多年了，热火最后时刻还是要看韦德啊真的不想看韦德打完今年就此退役，他在热火的魂一直就会在真的看不明白为何一直首发泰勒，首发完全鸡肋。替补可能还能捞点分带一带，现在这样替补没有PG首发他上去还坑，可以考虑艾灵顿或温首发不变阵是真打不过，首发人家天赋碾压,4
740楼,2018-04-22 09:10,驴过涯,引用258楼 @基朗拿度 发表的:接着甜瓜22中10，输8分？怕是甜瓜没有这么多出手～发自虎扑iPhone客户端,2
741楼,2018-04-22 09:11,唠嗑退役日,这个回复量怕是要搞事情？发自虎扑Android客户端,0
742楼,2018-04-22 09:11,俄城铁杜,这个亮贴不敢回复发自虎扑iPhone客户端,0
743楼,2018-04-22 09:11,刚连上网,引用518楼 @一只海关狗 发表的:你还是科普吧，哪条哪款叫不醒装睡的人发自手机虎扑 m.hupu.com,0
744楼,2018-04-22 09:12,恶虎扑湖,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？看到你这刚好58个回复是最骚的！发自虎扑iPhone客户端,0
745楼,2018-04-22 09:12,军冠总士勇71,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？输几分不知道，只知道回复你的人挺多发自虎扑iPhone客户端,1
746楼,2018-04-22 09:13,Ian_07,引用418楼 @VV嗯 发表的:暗示等下瓜哥22中………算了 瓜哥怎么可能有22次出手 txtx算了，我瓜进不了10个发自虎扑iPhone客户端,0
747楼,2018-04-22 09:16,一只海关狗,引用743楼 @刚连上网 发表的:叫不醒装睡的人你要有干货就拿出来，真心求教。不懂就在一边看着等别人科普发自虎扑Android客户端,0
748楼,2018-04-22 09:18,虎扑金牌大猫,你大爷还是你大爷，但胜利却属于76人啦。发自虎扑Android客户端,0
749楼,2018-04-22 09:18,ytwade,我不相信热火就这么出局Let's go HEAT发自虎扑iPhone客户端,0
750楼,2018-04-22 09:22,我的未来我的梦,引用649楼 @膝盖肿么啦 发表的:一本正经地胡说八道其他不说，骑士单节12分是第三节的事PS:虎扑上有些人为了赶紧回复赛后骗高亮，真的是不管对错了没有错吧  詹韦都是末节12分发自虎扑Android客户端,0
751楼,2018-04-22 09:22,徐子航,引用722楼 @胖颖飞刀 发表的:在我所知的记忆里，团队没有确定绝对老大地位夺冠的可能就是魔术师和天勾了……双核总要确定一个更优秀的大帝说过，王朝都是这么挑拨离间而瓦解的，我是我位置最强的，你是你位置最强的，我们在一起，只会更强，将会统治联盟很长时间！大帝原话送给你。发自虎扑iPhone客户端,0
752楼,2018-04-22 09:23,流川枫控球苍井空,头牌居然是德拉季奇这种三线球星，注定热火走不远。出来打硬仗的还是韦德，瘦死的骆驼比马大。发自虎扑Android客户端,0
753楼,2018-04-22 09:23,hc-js8023,大帝2中14分 比我登哥还厉害 内线统治,0
754楼,2018-04-22 09:24,kwok419,引用2楼 @饭饭是饭不是菜 发表的:大帝防守若铁壁西帝秒传如流星双帝浑身都是胆客场双杀赤焰军感谢科普，梅长苏的宿敌居然是费城76人。,0
755楼,2018-04-22 09:26,jj19_king,本赛季真是天下大乱了，感觉更新换代就在今朝了发自虎扑iPhone客户端,0
756楼,2018-04-22 09:27,GXC8800,引用20楼 @挚爱雷迪克 发表的:雷迪克关键篮板牛B！！！！！！不好意思，他打得再好也只会骂他发自虎扑iPhone客户端,7
757楼,2018-04-22 09:28,KYamazing,西蒙斯还是这么稳啊,0
758楼,2018-04-22 09:28,者行独立特,76人：老鹰夺冠太开心了！老鹰：贝里内利、伊利亚索瓦收好！,1
759楼,2018-04-22 09:28,俯卧撑001,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？甜瓜：加一个齐活，22中10，输8分?,0
760楼,2018-04-22 09:29,麦克格雷迪NBA,大白边这个系列赛有点弱啊发自虎扑Android客户端,0
761楼,2018-04-22 09:33,1080度转体扣篮,引用1楼 @胡龍貓 发表的:大帝今天躺在地上的时间快比站着多人类躺板精华啊。 。 。兄弟，你这惨呐，生生从亮评灭到编辑了那句话发自虎扑iPhone客户端,0
762楼,2018-04-22 09:39,超越时空111,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？甜瓜22中10，雷霆输8分？不可能的...甜瓜怎么可能中十个发自手机虎扑 m.hupu.com,0
763楼,2018-04-22 09:47,劳道的胖子,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？火箭要输呀 老哥稳发自虎扑iPhone客户端,0
764楼,2018-04-22 09:47,饭饭是饭不是菜,引用754楼 @kwok419 发表的:感谢科普，梅长苏的宿敌居然是费城76人。梅长苏的是长林军，赤焰军元帅是他老子林燮发自虎扑iPhone客户端,0
765楼,2018-04-22 09:48,风样步伐,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？这算毒奶吗？窝火现在输着十几分 ,0
766楼,2018-04-22 09:56,橘子批发城,引用258楼 @基朗拿度 发表的:接着甜瓜22中10，输8分？甜瓜22投？不存在的发自手机虎扑 m.hupu.com,2
767楼,2018-04-22 10:04,CAIsoul,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？放心吧，保罗最后一节没有十分，不符合条件，所以不会输六分。。。,0
768楼,2018-04-22 10:04,为什么爱喝星巴克,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............这不一样的，詹姆斯可以连续做到这样的数据……感觉韦德打一场好数据，然后下一场个位数，感觉在攒能量值，然后再下一场好数据……发自手机虎扑 m.hupu.com,0
769楼,2018-04-22 10:06,戴着眼镜看球,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？别忘了社会我瓜今天也比赛发自手机虎扑 m.hupu.com,0
770楼,2018-04-22 10:13,你的孩子永远想念您,引用737楼 @NBA第一性病侠 发表的:甜瓜已经不够档次并列了！你也不配评价风尘四侠发自虎扑Android客户端,0
771楼,2018-04-22 10:16,NBA第一性病侠,引用770楼 @你的孩子永远想念您 发表的:你也不配评价风尘四侠管你啥事？有本事你让安东尼回复巅峰啊！我就承认被打脸，OK？看多了你们这些粉丝无脑护主！发自手机虎扑 m.hupu.com,0
772楼,2018-04-22 10:17,首席箭盘侠,起码比骑士好看点，看骑士真是气死人发自虎扑Android客户端,0
773楼,2018-04-22 10:21,大蛋杨,引用771楼 @NBA第一性病侠 发表的:管你啥事？有本事你让安东尼回复巅峰啊！我就承认被打脸，OK？看多了你们这些粉丝无脑护主！扎心了老铁！！！发自虎扑iPhone客户端,0
775楼,2018-04-22 10:31,IRiceG,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示安东尼今天也22中10。然后输8分？发自虎扑iPhone客户端,0
776楼,2018-04-22 10:47,幻想曲VR,引用132楼 @庞Sir 发表的:真心好看 最后恩比德终结韦德的那个大帽吹成犯规看不懂 本来是关键性的防守镜头这种造谣的都能亮？那么明显的犯规，点亮的都是没看比赛的吗？发自虎扑iPhone客户端,4
777楼,2018-04-22 10:54,zqtiger,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？NBA果然是录播的，证据确凿了,0
778楼,2018-04-22 10:55,shootingboy,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？还真的是输了6分……安东尼今天输多少靠你了兄dei发自手机虎扑 m.hupu.com,1
779楼,2018-04-22 11:02,彡堕落丶朽木,引用489楼 @山崎峻 发表的:呵呵，多的别说，下场直播间见，送热火最后一程吧兄弟好走不送，默哀发自虎扑Android客户端,1
780楼,2018-04-22 11:02,L1angy3,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？可能是5分或者8分呢发自虎扑iPhone客户端,0
781楼,2018-04-22 11:06,西米露i,引用507楼 @一只海关狗 发表的:投篮才有圆柱体谢谢没看见手肘被打到了？发自虎扑Android客户端,0
782楼,2018-04-22 11:08,西米露i,引用477楼 @庞Sir 发表的:你自己了解下规则吧。。。好好看回放吧你发自虎扑Android客户端,0
783楼,2018-04-22 11:19,尘如初见,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？火箭输了16分。2-4-16-？雷霆细思极恐 发自虎扑iPhone客户端,1
784楼,2018-04-22 11:19,一只海关狗,引用781楼 @西米露i 发表的:没看见手肘被打到了？球出手半天了发自虎扑Android客户端,0
785楼,2018-04-22 11:19,神经鬓,引用132楼 @庞Sir 发表的:真心好看 最后恩比德终结韦德的那个大帽吹成犯规看不懂 本来是关键性的防守镜头这层下面那些说犯规的 谁没看比赛心里没点b数吗发自虎扑Android客户端,6
786楼,2018-04-22 11:21,草帽小子路飞,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？不不，输了16分，并不是→_→等差数列发自虎扑Android客户端,0
787楼,2018-04-22 11:23,山崎峻,引用510楼 @热火之魂韦德德 发表的:说的跟你是上场打球了一样是你理解有问题？发自虎扑iPhone客户端,0
788楼,2018-04-22 11:31,游离的枫霜,韦德carry尽力了,0
789楼,2018-04-22 11:33,知白丶Toy,引用258楼 @基朗拿度 发表的:接着甜瓜22中10，输8分？安东尼没这么高的命中率，他能22投10中算超水平发挥了发自虎扑iPhone客户端,0
790楼,2018-04-22 11:33,知白丶Toy,引用737楼 @NBA第一性病侠 发表的:甜瓜已经不够档次并列了！我也看不懂为什么这么多吹甜瓜的，在尼克斯的时候已经不行了发自虎扑iPhone客户端,0
791楼,2018-04-22 11:37,我爱刘懿文,有点可惜76人了，还有3场他们本赛季就结束了发自虎扑Android客户端,0
792楼,2018-04-22 11:40,现在很美,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示安东尼今天22投10中，输8分嘛  风尘四侠齐集,0
793楼,2018-04-22 11:46,我是黑粉,席梦思:专业承包各种魔术师后首人记录发自虎扑Android客户端,0
794楼,2018-04-22 11:56,一条龙走篮,引用29楼 @EdgeJR 发表的:韦德尽力了 输了不怪他虽有点玩笑，确实是实话发自虎扑iPhone客户端,0
795楼,2018-04-22 11:57,跟踪纳纳,今天看大帝总是连滚带爬的，是身体对抗太大，还是大帝下盘力量不到位？发自虎扑Android客户端,0
796楼,2018-04-22 12:09,ALXXV,引用608楼 @托尼阿伦乔金诺阿 发表的:还以讹传讹？韦德说的是不会首轮被横扫，度娘一下？公牛时候还一轮游呢，你们看清楚再喷呐发自虎扑Android客户端,0
797楼,2018-04-22 12:18,胡龍貓,引用761楼 @1080度转体扣篮 发表的:兄弟，你这惨呐，生生从亮评灭到编辑了那句话我也很无奈啊，人多势众,0
798楼,2018-04-22 12:18,苏培旭的小太阳,引用732楼 @LEOwithwhite 发表的:这还不是未来巨星？你对巨星的要求有点高了，明显的对比，热火的新秀和76人的对比，差距真的太大了，十号秀到现在还没投靠，看不懂，热火为啥还不重建，兄弟，仔细看，人家后面还有半句呢发自虎扑iPhone客户端,0
