floornum,replytime,user,content,liang
2272楼,2018/4/21 10:19,blazing,今天我觉得是骑士其他球员季后赛菜鸟的特质表露无遗,0
2273楼,2018/4/21 10:19,Heritage,不懂就问，不是说骑士阵容是老汉带皇家礼炮团   为啥最后礼炮还得靠老汉…发自虎扑iPhone客户端,0
2274楼,2018/4/21 10:19,金刚狼没有葫芦娃,引用76楼 @NashNice 发表的:印第安纳逆转守住第一个主场。要说这场球开始的“模式”，该是克利夫兰赢球的策略——詹姆斯不再“一家独大”，帮手从旁协助。卢指导祭出最绝妙战术：包夹奥迪。但是难就难在，当奥迪渡过了“慌乱期”，却间接激活了另一神射！我一直不解，缘何波格丹诺维奇这级别的射手，会在生涯初期就辗转三队？因为没连续遇到卢啊，连续遇到卢，早打出身价了发自虎扑iPhone客户端,3
2275楼,2018/4/21 10:20,凌羽飞,没看球，就是很好奇克拉克森怎么打成这样了发自虎扑Android客户端,0
2276楼,2018/4/21 10:20,爱上你是最快乐的事,引用6楼 @哭脸王 发表的:今天的尺度就不评论了，好在球员逆天改命，我只想说Ball Don‘t Lie ！哨子公平的话，骑士不会输，虽然骑士打得很烂。步行者的犯规回放有一个错判漏判吗？第四节哨子还算公平，第三节真的是尺度不一致，而且步行者靠漏判错判偷了好几分。发自虎扑Android客户端,4
2277楼,2018/4/21 10:20,独立团会计,引用2187楼 @魔登时代1 发表的:这个倒是看不出来，但是看你说话就知道肯定是个la ji人！那你回去问问你母亲吧哈哈哈发自虎扑iPhone客户端,0
2278楼,2018/4/21 10:20,飞人飞天遁地,今年骑士这状态，假如进决赛，不论是勇士还是火箭基本都预订了啊发自虎扑Android客户端,0
2279楼,2018/4/21 10:20,吃菠菜的布鲁托,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了这些解说真的，说CBA的时候咋不说裁判，一说NBA，可来劲了，各种什么哨子不对，又什么不吹也行的话什么都敢说发自虎扑Android客户端,0
2280楼,2018/4/21 10:20,红水河梯级,仿佛看见了12年的科比发自虎扑iPhone客户端,0
2281楼,2018/4/21 10:21,艾弗森去报警,奥运会咯奥运会咯 代表们进场啦发自虎扑iPhone客户端,0
2282楼,2018/4/21 10:21,佟莉娅,引用2234楼 @hugehuage 发表的:哥们，你要在帮泰伦卢说话那我就有意见了，就说进攻吧，每个回合那几个战术，人家早就吃透你了。詹姆斯上场时间又太长，一到关键时刻体力又跟不上，这不怪泰伦猪？再说了，骑士这阵容本来就不差，要进攻的话那几个投手你好好的多打无球把机会给空出来命中率肯定会上去，关键时刻再给詹姆斯没毛病。要说防守，当时新援来的前几场打绿军防得对面没脾气。现在看看，完全没有整体性。这不是你泰伦卢的错？詹姆斯上场时间太长这个也是没办法，因为不这样骑士顶不到最后……,0
2283楼,2018/4/21 10:21,浮雕二轮,第一次骑士输球居然有点开心！,0
2284楼,2018/4/21 10:21,老火汤,引用246楼 @我是小黄啊 发表的:这场比赛詹姆斯下半场打的很好吗?不是落后都不坚决打了?过了半场就传 能不能自己打外线投不开，老詹上场久体力下降自己打的欲望和效率都会大幅下降，这么多外线投手在都要依赖老詹自己投三分了，真是没辙了发自虎扑iPhone客户端,0
2285楼,2018/4/21 10:21,阿正正啊,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了克拉克森以前是我湖唯一一个有单打能力的后卫号码发给发自虎扑iPhone客户端,0
2286楼,2018/4/21 10:21,小胖看看鞋,引用1971楼 @LAkkkobe 发表的:是那个站位吧，这种球进攻和防守犯规很多时候都在一念之间，怎么吹都有可能，因为有时候球员会没有完全站住，裁判的角度也会有影响。这场比赛从光感，不存在特别偏的吹罚那可能是我们骑密太偏见了吧发自虎扑iPhone客户端,0
2287楼,2018/4/21 10:22,mingnaj,泰伦卢赛后采访:我们投丢了一些本该进的球 詹姆斯必须保持侵略性 除了詹姆斯之外其他人应该站出来为他分担 乐福的手伤影响了他的状态 我们限制住了奥拉迪波 还有博格达诺维奇 我们有些防守做的不到位 我们战术没跑出来发自虎扑Android客户端,0
2288楼,2018/4/21 10:22,EndofDream,发自虎扑Android客户端,0
2289楼,2018/4/21 10:22,hypatia219,引用54楼 @彩虹上面看星星 发表的:骑士领先进入第四节不败记录终结。。步行者够硬！居然还有这记录。。这个记录保持了多少场比赛了？发自虎扑Android客户端,4
2290楼,2018/4/21 10:22,德怀特拜克斯,引用1092楼 @飞翔的葡萄牙人 发表的:真的服了他。。最后哪里来的自信不投也得投，球传不出去，不得投了，你哪来的自信在这里黑？发自虎扑iPhone客户端,0
2292楼,2018/4/21 10:22,MoonChain,输球了一，黑哨二，教练赶紧下课三，队友不给力发自虎扑iPhone客户端,2
2293楼,2018/4/21 10:22,萌新只看看球,引用2032楼 @人生真是讽刺 发表的:假如老詹决定3去76人  又有多少所谓的骑士密会成为所谓的76人密   挺喜欢老詹   但是就是不待见部分詹密  怼这个怼那个  骑蜜不等于詹蜜，詹蜜当然希望骑士赢球，说是骑蜜没什么错，假设去了76人，“骑蜜”变成76人蜜不是顺理成章。不然当年从热火到骑士的球迷怎么说呢，个人人为这一点没有什么好讽刺的发自虎扑Android客户端,0
2294楼,2018/4/21 10:22,colin君,其实骑士还是有机会的，换成15年季后赛打法，就让lbj全力功。,0
2295楼,2018/4/21 10:22,浅诉忧伤,博扬今天投的准，还限制了老詹。他防守时，老詹很难找到其他错位发自虎扑iPhone客户端,0
2296楼,2018/4/21 10:23,yaoxiaoming,对老詹来说，赢了步行者又怎样？老詹的本赛季已经结束了，心疼老詹，心累了发自虎扑Android客户端,0
2297楼,2018/4/21 10:23,能突能禿,引用1913楼 @曼彻UNITED 发表的:进攻端詹姆斯那个频繁使用低位单打找机会一看就是撸指导的战术第三节就这样用，投手不进，教练也不换战术兄弟有一說一。。投手不進跟教練沒什麼關係吧都空位了格林米神再鐵難道噴波波？。。本場就是波單太準而己啊。。。就不能接受一下對手打的好的事實嗎发自虎扑Android客户端,0
2298楼,2018/4/21 10:23,喜欢雪小禅,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了詹姆斯看的我都心疼。太累了！发自虎扑Android客户端,0
2299楼,2018/4/21 10:23,予岂好辩哉予不得已,引用7楼 @点石宣传部长 发表的:看到卢指导的临场指挥，白天倒还好，一到晚上就抑制不住自己的感情，一个人躲在被子里偷偷笑出声来，咱76人组皇室家族有望啦卢是皇家空军也同时空降到费城，你还能乐吗？,0
2300楼,2018/4/21 10:23,哭脸王,引用2276楼 @爱上你是最快乐的事 发表的:哨子公平的话，骑士不会输，虽然骑士打得很烂。步行者的犯规回放有一个错判漏判吗？第四节哨子还算公平，第三节真的是尺度不一致，而且步行者靠漏判错判偷了好几分。半场前奥迪跳投被明显侵犯圆柱体，这是100%实锤犯规不吹，然后隔扣吹无球拉人，绕掩护摔倒防守犯规，切球打手等一系列尺度不一，7分优势瞬间抹平。,2
2301楼,2018/4/21 10:23,Jumbo呆甏甏,引用13楼 @陈美男滴男友 发表的:目测步行者要把湿乎乎打上市~~~~~~~~~~~~~~~~~第一个球谁犯的规啊，这也太过了吧……发自虎扑iPhone客户端,2
2302楼,2018/4/21 10:23,玩铁t,引用553楼 @恩比德的班主任 发表的:这场比赛打的真好，进攻三分carry全场，防守硬怼詹姆斯上场还不是被打爆发自虎扑Android客户端,-7
2303楼,2018/4/21 10:23,硬邦帮,引用1391楼 @lr83 发表的:觉得最搞笑的是最后罚球的时候，解说居然说罚进一个或者两个没区别…区别大了！！！这种水平的解说真是丢人对，苏群就是混事的，一点水平都没有，听的好尬，万一投进去了，直接打脸发自虎扑iPhone客户端,0
2304楼,2018/4/21 10:23,喜欢雪小禅,引用192楼 @北方的先生 发表的:卢，您还能下课吗？我的个亲娘，心惊胆战！这分明就是两场比赛嘛，前松后紧，血压骤升，瞬间无力！鬼才导演（卢）大片，师奶大片也！！我强烈要求撤档，这导演受不了。没有勒布朗，你还有什么？？我是总冠军教头，你tm是谁？发自虎扑Android客户端,4
2305楼,2018/4/21 10:24,哈利吉尔斯,引用76楼 @NashNice 发表的:印第安纳逆转守住第一个主场。要说这场球开始的“模式”，该是克利夫兰赢球的策略——詹姆斯不再“一家独大”，帮手从旁协助。卢指导祭出最绝妙战术：包夹奥迪。但是难就难在，当奥迪渡过了“慌乱期”，却间接激活了另一神射！我一直不解，缘何波格丹诺维奇这级别的射手，会在生涯初期就辗转三队？不能用辗转这个词，他在前两个队都打过首发的，也是主要得分手发自虎扑Android客户端,1
2306楼,2018/4/21 10:24,别怪我心狠手辣,谮不知道怎么想的 步行者单打能力有这么强么 有必要每个球都包夹么心痛老詹啊 哎发自虎扑iPhone客户端,0
2307楼,2018/4/21 10:24,我是黄灰红,引用2291楼 @槑屹立不倒 发表的:等一个翻译 谢谢老哥。。。辣真的牛批发自虎扑iPhone客户端,0
2308楼,2018/4/21 10:24,英格拉马,引用192楼 @北方的先生 发表的:卢，您还能下课吗？我的个亲娘，心惊胆战！这分明就是两场比赛嘛，前松后紧，血压骤升，瞬间无力！鬼才导演（卢）大片，师奶大片也！！我强烈要求撤档，这导演受不了。没有勒布朗，你还有什么？？不要把一场比赛的失利都归功于教练发自虎扑iPhone客户端,7
2309楼,2018/4/21 10:24,iPhoneSE,引用1294楼 @骑士名帅泰伦卢 发表的:又到了詹密骂我。勇密科密站出来帮我说话的时候了。。其实对于骑士这种只有詹姆斯能拿球自己进攻和外线集体失准的球队     谁来了都没有用      很多人总是夸大了教练和精神力量的作用       说实话     好的战术体系是建立在球员技术状态上的       特别是三分威胁和突破能力是一个对于战术很重要的点   但是你们骑士现在除了老詹。。。。发自虎扑Android客户端,0
2310楼,2018/4/21 10:24,notLate,有人细致地分析一下为什么最后步行者罚中两个和两罚中一没有区别吗？发自手机虎扑 m.hupu.com,0
2311楼,2018/4/21 10:25,歌王杨宗纬,第三场比较老汉打了42分钟，的确球员没有自信，防守强度一提升骑士其他人都不会拿球了，说老的话那年的热火年龄更大，也不至于打成这样发自手机虎扑 m.hupu.com,0
2312楼,2018/4/21 10:25,杜三友,今年骑士很多记录终结  ，第一场不败记录终结，领先进入第四节不败记录终结，估计还会继续有，替补乏力,0
2313楼,2018/4/21 10:25,马努圣城退役我蜜詹,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了不同意你对泰伦卢和裁判的解读没有单打能力不代表打不出战术发自虎扑Android客户端,0
2314楼,2018/4/21 10:25,Irving2go,引用7楼 @点石宣传部长 发表的:看到卢指导的临场指挥，白天倒还好，一到晚上就抑制不住自己的感情，一个人躲在被子里偷偷笑出声来，咱76人组皇室家族有望啦赶紧去76人吧，真的，作为铁杆詹蜜真的看不下去了，心疼，心累发自虎扑Android客户端,0
2315楼,2018/4/21 10:25,对天弹琴,现在的NBA明显比以前落后了啊，33岁就已老得不行，让球迷各种心疼了。。记得33岁的乔神才刚刚开始第二个三连呢 ,0
2316楼,2018/4/21 10:26,SAlways,现在詹密都恬不知耻的支持决定三了？前俩年说这种话还不被詹密怼死？发自虎扑Android客户端,0
2317楼,2018/4/21 10:27,葉DH,这样打下去骑士要G了。发自虎扑Android客户端,0
2318楼,2018/4/21 10:27,li602540,骑士没有其他的点能够拉起来发自虎扑Android客户端,0
2319楼,2018/4/21 10:27,小芍子,引用1041楼 @古乃君 发表的:虽然中文解说水平差一点，但问题是英文解说听不懂啊……突然想问 听不懂英文为何知道中文解说差...哈哈发自虎扑Android客户端,0
2320楼,2018/4/21 10:27,chichiwzh,引用2205楼 @疯尘四瞎 发表的:你再说一个能打球的？  这种超强防守强度的还有谁发挥了？  乐福？所谓的二当家？ 算了吧  哪次不是第一节防守强度都不高  体力好的时候看手感  手感好能顺利点  其他时候都是在防守端给队友挖坑  哦，好的。那把骑士除了詹姆斯的都开除吧。反正都是其他队友的错，卢肯定是没错的。对吧。发自虎扑Android客户端,0
2321楼,2018/4/21 10:28,这辈子打工是不可能的,鲈鱼是时候要出个精神崩溃之类的症状了，否则骑士就要跪了发自虎扑iPhone客户端,0
2322楼,2018/4/21 10:28,百撕不得骑姐zz,引用1315楼 @我是小黄啊 发表的:今天打的不犹豫?超级巨星在球队拿不了分的时候不是挺身而出?兄弟，这比赛只有半场好球，后面防守跟不上，突破进不去，手感又垃圾，领先17分被翻盘，这一堆的锅骑士所有人都逃不掉，但是最后老詹那几个三分不是关键球吗，他都33了，不是23的小年轻，还能这样扛着球队打下去，就这还要去要求他再提高一个档次？只是因为这些年老詹状态一直都在，所以就可以对他无限制的要求做到一切吗，这样不太好吧发自虎扑Android客户端,0
2323楼,2018/4/21 10:28,wadeww3,引用29楼 @peter107 发表的:老詹尽力了！！！！！队友cba 骑士输了 詹姆斯没输发自虎扑Android客户端,3
2324楼,2018/4/21 10:29,GoLeon,引用2269楼 @devill 发表的:没办法啊 前场两个人看着詹姆斯 怎么接球所以我说这个战术可能本身就是不可行的……还不如让詹姆斯后场拿球直接干吧发自虎扑iPhone客户端,0
2325楼,2018/4/21 10:29,百撕不得骑姐zz,引用1318楼 @原地草人 发表的:詹密这意思是代表詹姆斯提前开始“决定3”，要去76人了？你从哪里理解的？？发自虎扑Android客户端,0
2326楼,2018/4/21 10:29,Naperville,引用2136楼 @高姓啊 发表的:让你天天吹你詹败人品，这下好了吧？看你回复除了吹詹就没别的事了，顺带嘲讽一下别的球星。哈哈哈18中2挥毛巾带队赢20分这种技能，詹姆斯学不会好吧。 我从来不信什么奶不奶的，16年我从1比3奶到夺冠，我只信实力谢谢。 连现场球都没看过的键盘侠我不知道为什么跟你说那么多。。。发自虎扑iPhone客户端,0
2327楼,2018/4/21 10:29,penghp,低效的单打葬送比赛！发自虎扑Android客户端,0
2328楼,2018/4/21 10:29,红烧鸡腿面,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰这加粗加大黑体字看的真的烦，嗯，就詹姆斯累。,3
2329楼,2018/4/21 10:29,老哥稳mmp,鲈又自杀式的包夹持球人发自虎扑iPhone客户端,0
2330楼,2018/4/21 10:29,北方的先生,引用2308楼 @英格拉马 发表的:不要把一场比赛的失利都归功于教练你觉得是一场吗？发自虎扑iPhone客户端,2
2331楼,2018/4/21 10:29,VCV587,劝大家佛系看球，不然这球看的得吃不下饭发自虎扑Android客户端,0
2332楼,2018/4/21 10:30,我是小黄啊,引用2322楼 @百撕不得骑姐zz 发表的:兄弟，这比赛只有半场好球，后面防守跟不上，突破进不去，手感又垃圾，领先17分被翻盘，这一堆的锅骑士所有人都逃不掉，但是最后老詹那几个三分不是关键球吗，他都33了，不是23的小年轻，还能这样扛着球队打下去，就这还要去要求他再提高一个档次？只是因为这些年老詹状态一直都在，所以就可以对他无限制的要求做到一切吗，这样不太好吧要地位的时候不含糊 发自虎扑Android客户端,0
2333楼,2018/4/21 10:30,渡钓寒江,一大早起来看球，总结一下，还是阵容和战术的问题。阵容没有护框的内线防不住突破，防不住对面内线强吃。战术是真的辣眼睛，不是老詹单打，就是老詹持球后给外线三分出手，连挡拆，错位这种简单战术都少。进攻方式单一，一但没有手感就陷入得分荒，内线护框又差，防不住对面得分。这怎么赢，总不能就场场指望老詹带飞吧发自虎扑Android客户端,0
2334楼,2018/4/21 10:30,边看nba边开车,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了希尔，克拉克森，没有自主进攻能力？抱怨阵容缺陷明显的，当初骑士交易来这些球员的目的就是看重他们饿功能性了啊发自虎扑Android客户端,0
2335楼,2018/4/21 10:30,曼彻UNITED,引用2297楼 @能突能禿 发表的:兄弟有一說一。。投手不進跟教練沒什麼關係吧都空位了格林米神再鐵難道噴波波？。。本場就是波單太準而己啊。。。就不能接受一下對手打的好的事實嗎看投不进了我就估计要换战术哪知道一直不换第三节早早吹了两个暂停......这些都是导致失败的原因没错博扬是打的很好但我觉得骑士输球在于自己球员都拼了科沃尔救球三次泰伦卢在干嘛呢？发自虎扑iPhone客户端,1
2336楼,2018/4/21 10:30,骑士名帅泰伦卢,引用2301楼 @Jumbo呆甏甏 发表的:第一个球谁犯的规啊，这也太过了吧……科沃尔。不过吧。防止伤人自己转身避开了发自虎扑iPhone客户端,0
2338楼,2018/4/21 10:31,东秦fox,引用3楼 @舒槑i楚南 发表的:当被防的只有詹姆斯敢运球的时候，这比赛就真的难了，作为骑士球迷看球，领先了也累，落后了也累。但是经常老詹运好久然后一个高难度打铁，或者风骚传球失误，这有时候看的挺糟心的发自虎扑iPhone客户端,0
2339楼,2018/4/21 10:31,Reus134,引用1473楼 @一抹翔意涌菊头 发表的:那么问题来了，泰伦卢这种水平的人是怎么当上教练的？我怎么感觉泰伦卢比我们懂球呢发自虎扑iPhone客户端,0
2340楼,2018/4/21 10:31,百撕不得骑姐zz,引用2332楼 @我是小黄啊 发表的:要地位的时候不含糊 也对，想黑一个人是不需要理由的，呼吸都是错误，呵呵发自虎扑Android客户端,0
2341楼,2018/4/21 10:32,牧屿珉,从第三节开始看的我脸色像掉入一个空井一样 越来越黑 科沃尔真的很拼 直观感受上来说他是最拼的一个 老詹真的很累 骑士们要加油啊 下一场我们会扳回来的发自虎扑Android客户端,0
2342楼,2018/4/21 10:32,07值日生,引用3楼 @舒槑i楚南 发表的:当被防的只有詹姆斯敢运球的时候，这比赛就真的难了，作为骑士球迷看球，领先了也累，落后了也累。说真的，詹詹的确很厉害，场面上完全是他一个人抗着骑士走。但是骑士现在成这样真的是教练不会指挥，队友太垃圾吗。从詹姆斯1.0到现在，詹姆斯从来都是这样的打法，年轻的时候依靠个人能力能够自带体系的把球队拉到总决赛，但是从那个时候他就是必须要对球百分百的掌握，哪怕是从后场到前场他大部分时间都要拿球。所有的在他身边的队友基本上都要大大的减少球权，会无球的在他身边会如鱼得水，但是无球不好的球员往往是一塌糊涂。和詹詹大搭档的后场，除了韦德欧文，没有一个不被诟病的，小莫，小小莫，小托马斯，包括现在的希尔等等都是这样。詹詹打的是小前锋，他个人超强超全面的能力的确能够把一到四甚至一到五都能打，但是队友呢？需要持球的球员在詹姆斯身边大多数都没有办法发挥出自己最大的能力。并不是每个人都像韦德那样个人能力超强，又愿意给出球权打无球，也不是每个人都像欧文那样有超强的单打能力。当你一个人把1.2.3号位所要做的事都做了的时候，他们应该做什么？无球？投手？不行的。一支健康的球队，应该是场上的五个位置都能做到各司其职，偶尔帮队友分担一些，詹姆斯统治力非常强但是没法再做到一个人同时打三个位置，这也是为什么詹姆斯赢下总决赛的比例很低的原因。看骑士球的球迷都很容易看出来，骑士进攻牛逼是建立在詹詹队友手感好的情况下，当手感不好的时候骑士一定会输球，詹姆斯已经过了当年一场比赛随随便便30-10-10，困难一点就40-10-10的年纪了。但是让詹姆斯放出球权可能吗？不可能的，从热火三巨头组建前期那段磨合期，和欧文搭档的磨合期都能看出来，詹詹打不了无球。詹姆斯也许还能偶尔凭借自己的能力力挽狂澜，但是他很难再做到场场以一敌五了。发自虎扑iPhone客户端,4
2343楼,2018/4/21 10:32,威震天库日天利炸天,引用1801楼 @marlfoyyy 发表的:第一球没吹3+1？？？吹了啊。。。3+1，之后又一个三分打停的比赛发自虎扑iPhone客户端,1
2344楼,2018/4/21 10:32,高姓啊,引用2326楼 @Naperville 发表的:18中2挥毛巾带队赢20分这种技能，詹姆斯学不会好吧。 我从来不信什么奶不奶的，16年我从1比3奶到夺冠，我只信实力谢谢。 连现场球都没看过的键盘侠我不知道为什么跟你说那么多。。。哈哈哈，20中1又如何能赢不就行？输球了你还在这嘚瑟呢？说实话很喜欢老詹，但是你这种无脑吹的球迷怎么这么招人烦呢？你的回复里全是吹詹的，无脑吹，看不起其他任何球星。。厉害了发自虎扑iPhone客户端,0
2345楼,2018/4/21 10:33,思驹a,骑士休息吧  准备明年再战吧发自虎扑Android客户端,0
2346楼,2018/4/21 10:33,督魂烈,太好了，老詹终于可以好好休息了,0
2347楼,2018/4/21 10:34,littlepsycho,引用1867楼 @徐子航 发表的:他的意思是今年夏天把老詹收了。抱歉抱歉，阅读理解能力不行发自虎扑Android客户端,0
2348楼,2018/4/21 10:34,零四活塞华莱士,我是真觉得，就骑士这群老弱病残，你给个少帅，防守一样稀烂，防守战术不是最重要的，关键是球员的能力和态度啊，骑士这些老大爷哪个都不是好好防守的料啊，扑了半场，下半场真的老胳膊老腿了。纵容卢真的没啥本事，但我觉得这个和教练真没关系，输球了与其怪战术，还不如多看看球员打的啥样呢。。。教练有几个能决定比赛，还不是看球员么发自虎扑Android客户端,0
2349楼,2018/4/21 10:34,督魂烈,打了这么多年，今年终于可以多休息一个多月,0
2350楼,2018/4/21 10:34,tttttttttd,卢指导牛逼！！！,0
2351楼,2018/4/21 10:35,叶落子时,引用637楼 @夜寒不近流苏就是我 发表的:今天确实打的好。最后那球如果jr给乐福，乐福甩给詹姆斯，会不会好一点。不过最后几秒，估计也想不了那么多了乐福甩不过去吧，我记得最后罚球之前一个镜头是波格丹和特纳两人前场包着詹姆斯，完全不想给接球机会发自虎扑Android客户端,0
2352楼,2018/4/21 10:35,紫金色的梦,詹姆斯今年应该体会到科比12 13赛季的那种有心杀敌无力回天的感觉了吧 纵然拼尽全力也无法带球队取胜 希望詹姆斯保持健康吧 别像科比一样 透支自己发自虎扑iPhone客户端,0
